-55.5371	0
-55.53196572	0.712513401
-55.5181353	1.424908403
-55.49561077	2.137082339
-55.46366314	2.848895937
-55.42219268	3.560218316
-55.37204335	4.270980502
-55.31322237	4.981080066
-55.24427928	5.690268291
-55.16658069	6.398548566
-55.08024292	7.105828305
-54.98465694	7.811918
-54.87952603	8.516649931
-54.76580157	9.220044935
-54.64349993	9.922001644
-54.5113025	10.62216191
-54.37036259	11.32061311
-54.22090818	12.01729238
-54.06245246	12.7119803
-53.89450926	13.40443606
-53.71812718	14.09478895
-53.53333165	14.78293949
-53.33894298	15.46844161
-53.13589882	16.1514287
-52.92453358	16.83188676
-52.70448228	17.5095867
-52.4750817	18.18417961
-52.23746505	18.85592068
-51.99166659	19.52471312
-51.73664985	20.19004479
-51.47313958	20.85205747
-51.20156879	21.51080445
-50.92169138	22.16606682
-50.63268416	22.81735431
-50.33575001	23.46506401
-50.03093174	24.1091026
-49.71733764	24.74891371
-49.3954872	25.38461091
-49.06590191	26.01633211
-48.72844891	26.64388773
-48.3821667	27.26661524
-48.02831068	27.88506792
-47.66693188	28.49915663
-47.29728215	29.10830227
-46.91968819	29.71255524
-46.53474747	30.31215398
-46.14243239	30.90695646
-45.74166891	31.49609987
-45.33374591	32.08030589
-44.91872218	32.65949033
-44.4959893	33.23307219
-44.06569818	33.80100585
-43.62850771	34.36364464
-43.18448089	34.92090747
-42.73247375	35.47171708
-42.27377484	36.01696311
-41.80845459	36.55657048
-41.33603787	37.08997624
-40.85652113	37.61700853
-40.37060814	38.13814805
-39.87836892	38.6533197
-39.37883598	39.16142195
-38.87306189	39.66330899
-38.3611993	40.15898581
-37.84289759	40.64792618
-37.31802389	41.12980502
-36.78730869	41.60524077
-36.25082845	42.07416491
-35.70778665	42.53547407
-35.15901792	42.98995292
-34.60474267	43.43770014
-34.04472377	43.87824339
-33.47872773	44.311081
-32.90749208	44.73697722
-32.33109914	45.15587064
-31.74891527	45.56667722
-31.1615793	45.97008117
-30.56936326	46.36628642
-29.97213043	46.75489
-29.36957843	47.13519426
-28.76243101	47.50811484
-28.15077568	47.87359799
-27.53413128	48.23059861
-26.91296664	48.57967303
-26.28758777	48.92113977
-25.65794351	49.25467877
-25.02369687	49.57938137
-24.3855361	49.89631763
-23.74355317	50.20544186
-23.09740689	50.50576581
