18.081 37.799
18.128 38.196
18.146 38.595
18.136 38.995
18.097 39.393
18.03 39.787
17.934 40.176
17.812 40.556
17.662 40.927
17.486 41.286
17.285 41.632
17.06 41.962
16.811 42.276
16.541 42.571
16.25 42.846
15.941 43.099
15.614 43.329
15.272 43.536
14.915 43.718
14.547 43.873
14.168 44.002
13.782 44.103
13.388 44.177
12.991 44.222
12.592 44.239
12.192 44.227
11.794 44.186
11.4 44.118
11.012 44.021
10.632 43.896
10.262 43.745
9.9033 43.568
9.5584 43.365
9.2289 43.139
8.9165 42.889
8.6227 42.618
8.3491 42.326
8.097 42.016
7.8678 41.688
7.6626 41.345
7.4824 40.988
7.3283 40.619
7.2012 40.252
7.0776 39.872
6.954 39.492
6.8304 39.111
6.7068 38.731
6.5832 38.35
6.4596 37.97
6.336 37.589
6.2124 37.209
6.0887 36.829
5.9651 36.448
5.8415 36.068
5.7179 35.687
5.5943 35.307
5.4707 34.927
5.3471 34.546
5.2235 34.166
5.0999 33.785
5.0072 33.5
4.8431 33.136
4.6288 32.798
4.3685 32.495
4.0676 32.232
3.7322 32.015
3.3693 31.847
2.9862 31.733
2.5908 31.675
2.1911 31.674
1.7919 31.699
1.3924 31.719
0.99268 31.734
0.5928 31.744
0.19284 31.749
-0.20716 31.749
-0.60713 31.744
-1.007 31.734
-1.4067 31.719
-1.8062 31.699
-2.295 31.669
-2.6943 31.685
-3.0873 31.758
-3.4659 31.886
-3.8224 32.066
-4.1494 32.296
-4.4403 32.57
-4.6891 32.883
-4.8908 33.228
-5.0412 33.598
-5.1036 33.784
-5.2272 34.164
-5.3508 34.545
-5.4744 34.925
-5.598 35.306
-5.7216 35.686
-5.8452 36.067
-5.9688 36.447
-6.0924 36.827
-6.216 37.208
-6.3396 37.588
-6.4632 37.969
-6.5869 38.349
-6.7105 38.73
-6.8341 39.11
-6.9577 39.49
-7.0813 39.871
-7.2049 40.251
-7.2757 40.473
-7.4195 40.846
-7.5896 41.208
-7.7852 41.556
-8.0053 41.89
-8.2486 42.208
-8.514 42.507
-8.8002 42.786
-9.1056 43.044
-9.4286 43.28
-9.7677 43.492
-10.121 43.679
-10.487 43.841
-10.863 43.976
-11.249 44.083
-11.641 44.163
-12.037 44.215
-12.436 44.238
-12.836 44.232
-13.235 44.198
-13.63 44.135
-14.019 44.045
-14.401 43.926
-14.774 43.781
-15.135 43.609
-15.483 43.412
-15.816 43.191
-16.133 42.946
-16.431 42.68
-16.709 42.393
-16.966 42.086
-17.2 41.762
-17.411 41.422
-17.597 41.068
-17.757 40.702
-17.89 40.325
-17.996 39.939
-18.074 39.547
-18.124 39.15
-18.146 38.751
-18.138 38.351
-18.103 37.952
-18.038 37.558
-17.946 37.169
-17.834 36.798
-17.71 36.417
-17.587 36.037
-17.463 35.656
-17.339 35.276
-17.216 34.896
-17.092 34.515
-16.969 34.135
-16.845 33.754
-16.721 33.374
-16.598 32.993
-16.474 32.613
-16.351 32.233
-16.227 31.852
-16.103 31.472
-15.98 31.091
-15.856 30.711
-15.733 30.33
-15.64 30.045
-15.558 29.654
-15.534 29.255
-15.566 28.857
-15.655 28.467
-15.798 28.094
-15.993 27.745
-16.237 27.428
-16.522 27.149
-16.845 26.913
-17.183 26.699
-17.518 26.48
-17.85 26.257
-18.179 26.03
-18.506 25.799
-18.829 25.564
-19.15 25.325
-19.467 25.081
-19.782 24.834
-20.093 24.583
-20.471 24.272
-20.804 24.05
-21.164 23.878
-21.546 23.759
-21.941 23.696
-22.34 23.689
-22.737 23.74
-23.122 23.847
-23.488 24.007
-23.827 24.218
-23.987 24.332
-24.31 24.567
-24.634 24.802
-24.957 25.037
-25.281 25.273
-25.605 25.508
-25.928 25.743
-26.252 25.978
-26.576 26.213
-26.899 26.448
-27.223 26.683
-27.546 26.918
-27.87 27.153
-28.194 27.389
-28.517 27.624
-28.841 27.859
-29.164 28.094
-29.488 28.329
-29.675 28.466
-30.011 28.684
-30.361 28.877
-30.725 29.044
-31.099 29.185
-31.482 29.298
-31.873 29.384
-32.269 29.442
-32.667 29.472
-33.067 29.472
-33.466 29.445
-33.862 29.388
-34.253 29.304
-34.637 29.192
-35.012 29.052
-35.376 28.887
-35.727 28.695
-36.063 28.479
-36.384 28.24
-36.686 27.978
-36.969 27.695
-37.231 27.393
-37.47 27.072
-37.686 26.736
-37.877 26.385
-38.043 26.021
-38.183 25.646
-38.295 25.262
-38.379 24.871
-38.435 24.475
-38.463 24.076
-38.462 23.676
-38.433 23.277
-38.375 22.882
-38.289 22.491
-38.175 22.108
-38.035 21.734
-37.867 21.37
-37.674 21.02
-37.457 20.684
-37.216 20.365
-36.953 20.064
-36.669 19.782
-36.366 19.521
-36.057 19.287
-35.733 19.052
-35.41 18.817
-35.086 18.582
-34.763 18.347
-34.439 18.112
-34.115 17.877
-33.792 17.642
-33.468 17.407
-33.145 17.171
-32.821 16.936
-32.497 16.701
-32.174 16.466
-31.85 16.231
-31.527 15.996
-31.203 15.761
-30.879 15.526
-30.556 15.291
-30.313 15.114
-30.017 14.846
-29.763 14.537
-29.555 14.196
-29.397 13.829
-29.294 13.443
-29.247 13.046
-29.257 12.646
-29.324 12.252
-29.447 11.872
-29.594 11.5
-29.737 11.126
-29.875 10.751
-30.008 10.373
-30.136 9.9945
-30.259 9.6141
-30.378 9.2321
-30.492 8.8486
-30.601 8.4638
-30.705 8.0776
-30.828 7.6036
-30.967 7.2287
-31.157 6.8774
-31.396 6.5569
-31.678 6.2738
-31.998 6.0337
-32.348 5.8418
-32.723 5.7018
-33.113 5.6166
-33.512 5.588
-33.708 5.5863
-34.108 5.5867
-34.508 5.5871
-34.908 5.5876
-35.308 5.588
-35.708 5.5884
-36.108 5.5889
-36.508 5.5893
-36.908 5.5897
-37.308 5.5902
-37.708 5.5906
-38.108 5.591
-38.508 5.5915
-38.908 5.5919
-39.308 5.5923
-39.708 5.5927
-40.108 5.5932
-40.508 5.5936
-40.74 5.5871
-41.139 5.5656
-41.536 5.5157
-41.928 5.4375
-42.314 5.3314
-42.691 5.198
-43.057 5.038
-43.412 4.8522
-43.752 4.6416
-44.076 4.4072
-44.382 4.1502
-44.669 3.8719
-44.936 3.5738
-45.18 3.2574
-45.402 2.9244
-45.599 2.5763
-45.77 2.2151
-45.916 1.8425
-46.034 1.4605
-46.124 1.0709
-46.187 0.67595
-46.221 0.2775
-46.227 -0.12238
-46.204 -0.52163
-46.152 -0.91821
-46.072 -1.3101
-45.965 -1.6952
-45.83 -2.0717
-45.668 -2.4376
-45.481 -2.791
-45.269 -3.1301
-45.033 -3.4531
-44.775 -3.7585
-44.496 -4.0446
-44.197 -4.31
-43.879 -4.5534
-43.545 -4.7734
-43.196 -4.9689
-42.834 -5.1391
-42.461 -5.2829
-42.079 -5.3996
-41.689 -5.4887
-41.294 -5.5496
-40.895 -5.5822
-40.508 -5.5824
-40.108 -5.5828
-39.708 -5.5833
-39.308 -5.5837
-38.908 -5.5841
-38.508 -5.5845
-38.108 -5.585
-37.708 -5.5854
-37.308 -5.5858
-36.908 -5.5863
-36.508 -5.5867
-36.108 -5.5871
-35.708 -5.5876
-35.308 -5.588
-34.908 -5.5884
-34.508 -5.5889
-34.108 -5.5893
-33.708 -5.5897
-33.408 -5.5899
-33.01 -5.6333
-32.623 -5.733
-32.254 -5.8868
-31.911 -6.0917
-31.601 -6.3435
-31.33 -6.6369
-31.103 -6.9661
-30.926 -7.3243
-30.801 -7.704
-30.702 -8.0915
-30.597 -8.4776
-30.488 -8.8624
-30.374 -9.2458
-30.255 -9.6277
-30.131 -10.008
-30.003 -10.387
-29.87 -10.764
-29.732 -11.14
-29.589 -11.513
-29.41 -11.969
-29.302 -12.354
-29.249 -12.75
-29.254 -13.149
-29.316 -13.544
-29.433 -13.926
-29.604 -14.288
-29.824 -14.621
-30.09 -14.919
-30.396 -15.177
-30.553 -15.294
-30.877 -15.529
-31.201 -15.764
-31.524 -15.999
-31.848 -16.234
-32.172 -16.469
-32.495 -16.704
-32.819 -16.939
-33.142 -17.175
-33.466 -17.41
-33.79 -17.645
-34.113 -17.88
-34.437 -18.115
-34.76 -18.35
-35.084 -18.585
-35.408 -18.82
-35.731 -19.055
-36.055 -19.291
-36.243 -19.426
-36.554 -19.678
-36.845 -19.952
-37.117 -20.246
-37.366 -20.558
-37.593 -20.888
-37.795 -21.233
-37.973 -21.591
-38.124 -21.961
-38.248 -22.341
-38.345 -22.729
-38.414 -23.123
-38.454 -23.521
-38.466 -23.921
-38.45 -24.321
-38.404 -24.718
-38.331 -25.111
-38.229 -25.498
-38.101 -25.876
-37.945 -26.245
-37.763 -26.601
-37.557 -26.944
-37.326 -27.27
-37.073 -27.58
-36.798 -27.87
-36.503 -28.14
-36.19 -28.389
-35.859 -28.614
-35.514 -28.815
-35.154 -28.991
-34.784 -29.141
-34.403 -29.264
-34.015 -29.359
-33.62 -29.426
-33.222 -29.465
-32.823 -29.475
-32.423 -29.457
-32.026 -29.41
-31.633 -29.335
-31.247 -29.232
-30.869 -29.102
-30.501 -28.945
-30.145 -28.762
-29.804 -28.554
-29.486 -28.332
-29.162 -28.097
-28.838 -27.862
-28.515 -27.627
-28.191 -27.392
-27.868 -27.157
-27.544 -26.921
-27.22 -26.686
-26.897 -26.451
-26.573 -26.216
-26.25 -25.981
-25.926 -25.746
-25.602 -25.511
-25.279 -25.276
-24.955 -25.041
-24.632 -24.805
-24.308 -24.57
-23.984 -24.335
-23.742 -24.159
-23.395 -23.96
-23.023 -23.814
-22.634 -23.721
-22.236 -23.685
-21.837 -23.707
-21.445 -23.784
-21.068 -23.918
-20.714 -24.103
-20.39 -24.337
-20.082 -24.592
-19.771 -24.843
-19.456 -25.09
-19.139 -25.333
-18.818 -25.572
-18.494 -25.808
-18.168 -26.038
-17.838 -26.265
-17.506 -26.488
-17.171 -26.706
-16.758 -26.97
-16.444 -27.217
-16.169 -27.507
-15.938 -27.833
-15.756 -28.189
-15.626 -28.567
-15.552 -28.96
-15.535 -29.359
-15.574 -29.757
-15.67 -30.145
-15.729 -30.332
-15.853 -30.712
-15.976 -31.093
-16.1 -31.473
-16.223 -31.853
-16.347 -32.234
-16.471 -32.614
-16.594 -32.995
-16.718 -33.375
-16.841 -33.755
-16.965 -34.136
-17.089 -34.516
-17.212 -34.897
-17.336 -35.277
-17.459 -35.658
-17.583 -36.038
-17.707 -36.418
-17.83 -36.799
-17.903 -37.02
-18.006 -37.406
-18.081 -37.799
-18.128 -38.196
-18.146 -38.595
-18.136 -38.995
-18.097 -39.393
-18.03 -39.787
-17.934 -40.176
-17.812 -40.556
-17.662 -40.927
-17.486 -41.286
-17.285 -41.632
-17.06 -41.962
-16.811 -42.276
-16.541 -42.571
-16.25 -42.846
-15.941 -43.099
-15.614 -43.329
-15.272 -43.536
-14.915 -43.718
-14.547 -43.873
-14.168 -44.002
-13.782 -44.103
-13.388 -44.177
-12.991 -44.222
-12.592 -44.239
-12.192 -44.227
-11.794 -44.186
-11.4 -44.118
-11.012 -44.021
-10.632 -43.896
-10.262 -43.745
-9.9033 -43.568
-9.5584 -43.365
-9.2289 -43.139
-8.9165 -42.889
-8.6227 -42.618
-8.3491 -42.326
-8.097 -42.016
-7.8678 -41.688
-7.6626 -41.345
-7.4824 -40.988
-7.3283 -40.619
-7.2012 -40.252
-7.0776 -39.872
-6.954 -39.492
-6.8304 -39.111
-6.7068 -38.731
-6.5832 -38.35
-6.4596 -37.97
-6.336 -37.589
-6.2124 -37.209
-6.0887 -36.829
-5.9651 -36.448
-5.8415 -36.068
-5.7179 -35.687
-5.5943 -35.307
-5.4707 -34.927
-5.3471 -34.546
-5.2235 -34.166
-5.0999 -33.785
-5.0072 -33.5
-4.8431 -33.136
-4.6288 -32.798
-4.3685 -32.495
-4.0676 -32.232
-3.7322 -32.015
-3.3693 -31.847
-2.9862 -31.733
-2.5908 -31.675
-2.1911 -31.674
-1.7919 -31.699
-1.3924 -31.719
-0.99268 -31.734
-0.5928 -31.744
-0.19284 -31.749
0.20716 -31.749
0.60713 -31.744
1.007 -31.734
1.4067 -31.719
1.8062 -31.699
2.295 -31.669
2.6943 -31.685
3.0873 -31.758
3.4659 -31.886
3.8224 -32.066
4.1494 -32.296
4.4403 -32.57
4.6891 -32.883
4.8908 -33.228
5.0412 -33.598
5.1036 -33.784
5.2272 -34.164
5.3508 -34.545
5.4744 -34.925
5.598 -35.306
5.7216 -35.686
5.8452 -36.067
5.9688 -36.447
6.0924 -36.827
6.216 -37.208
6.3396 -37.588
6.4632 -37.969
6.5869 -38.349
6.7105 -38.73
6.8341 -39.11
6.9577 -39.49
7.0813 -39.871
7.2049 -40.251
7.2757 -40.473
7.4195 -40.846
7.5896 -41.208
7.7852 -41.556
8.0053 -41.89
8.2486 -42.208
8.514 -42.507
8.8002 -42.786
9.1056 -43.044
9.4286 -43.28
9.7677 -43.492
10.121 -43.679
10.487 -43.841
10.863 -43.976
11.249 -44.083
11.641 -44.163
12.037 -44.215
12.436 -44.238
12.836 -44.232
13.235 -44.198
13.63 -44.135
14.019 -44.045
14.401 -43.926
14.774 -43.781
15.135 -43.609
15.483 -43.412
15.816 -43.191
16.133 -42.946
16.431 -42.68
16.709 -42.393
16.966 -42.086
17.2 -41.762
17.411 -41.422
17.597 -41.068
17.757 -40.702
17.89 -40.325
17.996 -39.939
18.074 -39.547
18.124 -39.15
18.146 -38.751
18.138 -38.351
18.103 -37.952
18.038 -37.558
17.946 -37.169
17.834 -36.798
17.71 -36.417
17.587 -36.037
17.463 -35.656
17.339 -35.276
17.216 -34.896
17.092 -34.515
16.969 -34.135
16.845 -33.754
16.721 -33.374
16.598 -32.993
16.474 -32.613
16.351 -32.233
16.227 -31.852
16.103 -31.472
15.98 -31.091
15.856 -30.711
15.733 -30.33
15.64 -30.045
15.558 -29.654
15.534 -29.255
15.566 -28.857
15.655 -28.467
15.798 -28.094
15.993 -27.745
16.237 -27.428
16.522 -27.149
16.845 -26.913
17.183 -26.699
17.518 -26.48
17.85 -26.257
18.179 -26.03
18.506 -25.799
18.829 -25.564
19.15 -25.325
19.467 -25.081
19.782 -24.834
20.093 -24.583
20.471 -24.272
20.804 -24.05
21.164 -23.878
21.546 -23.759
21.941 -23.696
22.34 -23.689
22.737 -23.74
23.122 -23.847
23.488 -24.007
23.827 -24.218
23.987 -24.332
24.31 -24.567
24.634 -24.802
24.957 -25.037
25.281 -25.273
25.605 -25.508
25.928 -25.743
26.252 -25.978
26.576 -26.213
26.899 -26.448
27.223 -26.683
27.546 -26.918
27.87 -27.153
28.194 -27.389
28.517 -27.624
28.841 -27.859
29.164 -28.094
29.488 -28.329
29.675 -28.466
30.011 -28.684
30.361 -28.877
30.725 -29.044
31.099 -29.185
31.482 -29.298
31.873 -29.384
32.269 -29.442
32.667 -29.472
33.067 -29.472
33.466 -29.445
33.862 -29.388
34.253 -29.304
34.637 -29.192
35.012 -29.052
35.376 -28.887
35.727 -28.695
36.063 -28.479
36.384 -28.24
36.686 -27.978
36.969 -27.695
37.231 -27.393
37.47 -27.072
37.686 -26.736
37.877 -26.385
38.043 -26.021
38.183 -25.646
38.295 -25.262
38.379 -24.871
38.435 -24.475
38.463 -24.076
38.462 -23.676
38.433 -23.277
38.375 -22.882
38.289 -22.491
38.175 -22.108
38.035 -21.734
37.867 -21.37
37.674 -21.02
37.457 -20.684
37.216 -20.365
36.953 -20.064
36.669 -19.782
36.366 -19.521
36.057 -19.287
35.733 -19.052
35.41 -18.817
35.086 -18.582
34.763 -18.347
34.439 -18.112
34.115 -17.877
33.792 -17.642
33.468 -17.407
33.145 -17.171
32.821 -16.936
32.497 -16.701
32.174 -16.466
31.85 -16.231
31.527 -15.996
31.203 -15.761
30.879 -15.526
30.556 -15.291
30.313 -15.114
30.017 -14.846
29.763 -14.537
29.555 -14.196
29.397 -13.829
29.294 -13.443
29.247 -13.046
29.257 -12.646
29.324 -12.252
29.447 -11.872
29.594 -11.5
29.737 -11.126
29.875 -10.751
30.008 -10.373
30.136 -9.9945
30.259 -9.6141
30.378 -9.2321
30.492 -8.8486
30.601 -8.4638
30.705 -8.0776
30.828 -7.6036
30.967 -7.2287
31.157 -6.8774
31.396 -6.5569
31.678 -6.2738
31.998 -6.0337
32.348 -5.8418
32.723 -5.7018
33.113 -5.6166
33.512 -5.588
33.708 -5.5863
34.108 -5.5867
34.508 -5.5871
34.908 -5.5876
35.308 -5.588
35.708 -5.5884
36.108 -5.5889
36.508 -5.5893
36.908 -5.5897
37.308 -5.5902
37.708 -5.5906
38.108 -5.591
38.508 -5.5915
38.908 -5.5919
39.308 -5.5923
39.708 -5.5927
40.108 -5.5932
40.508 -5.5936
40.74 -5.5871
41.139 -5.5656
41.536 -5.5157
41.928 -5.4375
42.314 -5.3314
42.691 -5.198
43.057 -5.038
43.412 -4.8522
43.752 -4.6416
44.076 -4.4072
44.382 -4.1502
44.669 -3.8719
44.936 -3.5738
45.18 -3.2574
45.402 -2.9244
45.599 -2.5763
45.77 -2.2151
45.916 -1.8425
46.034 -1.4605
46.124 -1.0709
46.187 -0.67595
46.221 -0.2775
46.227 0.12238
46.05 0
45.55 0
45.05 0
44.55 0
44.05 0
43.55 0
43.05 0
42.55 0
42.05 0
41.55 0
41.05 0
40.55 0
40.05 0
39.55 0
39.05 0
38.55 0
38.05 0
37.55 0
37.05 0
36.55 0
36.05 0
35.55 0
35.05 0
34.55 0
34.05 0
33.55 0
33.05 0
32.55 0
32.05 0
31.55 0
31.05 0
30.55 0
30.05 0
29.55 0
29.05 0
28.55 0
28.05 0
27.55 0
27.05 0
26.55 0
26.05 0
25.55 0
25.05 0
24.55 0
24.05 0
23.55 0
23.05 0
22.55 0
22.05 0
21.55 0
21.05 0
20.55 0
20.05 0
19.55 0
19.05 0
19.05 0
19.026 0.9521
18.955 1.9018
18.836 2.8468
18.67 3.7847
18.458 4.713
18.199 5.6297
17.895 6.5322
17.546 7.4184
17.154 8.2861
16.718 9.1331
16.241 9.9572
15.723 10.756
15.165 11.529
14.57 12.272
13.939 12.985
13.272 13.666
12.573 14.312
11.842 14.922
11.081 15.496
10.293 16.03
9.4787 16.524
8.641 16.978
7.7817 17.388
6.9029 17.755
6.0069 18.078
5.0959 18.356
4.1721 18.588
3.2379 18.773
2.2956 18.911
1.3475 19.002
0.39614 19.046
-0.55625 19.042
-1.5073 18.99
-2.4545 18.891
-3.3956 18.745
-4.3282 18.552
-5.25 18.312
-6.1587 18.027
-7.0519 17.697
-7.9276 17.322
-8.7834 16.904
-9.6173 16.444
-10.427 15.943
-11.211 15.402
-11.967 14.822
-12.693 14.206
-13.387 13.554
-14.047 12.868
-14.673 12.149
-15.262 11.401
-15.813 10.624
-16.324 9.8203
-16.794 8.9922
-17.223 8.1416
-17.608 7.2706
-17.949 6.3815
-18.246 5.4765
-18.497 4.5577
-18.701 3.6276
-18.859 2.6883
-18.97 1.7424
-19.034 0.79211
-19.049 -0.16016
-19.018 -1.112
-18.938 -2.0611
-18.811 -3.0051
-18.638 -3.9415
-18.418 -4.8681
-18.151 -5.7825
-17.839 -6.6824
-17.483 -7.5657
-17.083 -8.43
-16.641 -9.2733
-16.156 -10.093
-15.632 -10.888
-15.068 -11.656
-14.467 -12.394
-13.829 -13.102
-13.157 -13.777
-12.452 -14.417
-11.716 -15.021
-10.95 -15.588
-10.158 -16.116
-9.3395 -16.604
-8.498 -17.05
-7.6352 -17.453
-6.7534 -17.813
-5.8547 -18.128
-4.9414 -18.398
-4.0157 -18.622
-3.0799 -18.799
-2.1365 -18.93
-1.1877 -19.013
-0.236 -19.049
0.71632 -19.037
1.6669 -18.977
2.6132 -18.87
3.5531 -18.716
4.484 -18.515
5.4038 -18.268
6.31 -17.975
7.2005 -17.637
8.0729 -17.255
8.9252 -16.83
9.7552 -16.363
10.561 -15.855
11.34 -15.307
12.091 -14.721
12.812 -14.098
13.5 -13.441
14.155 -12.749
14.775 -12.026
15.357 -11.272
15.901 -10.491
16.406 -9.6827
16.869 -8.8507
17.29 -7.9965
17.668 -7.1224
18.002 -6.2304
18.291 -5.3229
18.534 -4.402
18.731 -3.4702
18.881 -2.5297
18.984 -1.5829
19.04 -0.63206
19.05 0
19.05 0
19.55 0
20.05 0
20.55 0
21.05 0
21.55 0
22.05 0
22.55 0
23.05 0
23.55 0
24.05 0
24.55 0
25.05 0
25.55 0
26.05 0
26.55 0
27.05 0
27.55 0
28.05 0
28.55 0
29.05 0
29.55 0
30.05 0
30.55 0
31.05 0
31.55 0
32.05 0
32.55 0
33.05 0
33.55 0
34.05 0
34.55 0
35.05 0
35.55 0
36.05 0
36.55 0
37.05 0
37.55 0
38.05 0
38.55 0
39.05 0
39.55 0
40.05 0
40.55 0
41.05 0
41.55 0
42.05 0
42.55 0
43.05 0
43.55 0
44.05 0
44.55 0
45.05 0
45.55 0
46.05 0
50 0
51 0
52 0
53 0
54 0
55 0
56 0
57 0
58 0
59 0
60 0
61 0
62 0
63 0
64 0
65 0
66 0
67 0
68 0
69 0
70 0
