0.00	44.24
0.27	44.24
0.53	44.24
0.80	44.24
1.06	44.24
1.33	44.24
1.59	44.24
1.86	44.24
2.12	44.24
2.39	44.24
2.65	44.24
2.92	44.24
3.18	44.24
3.45	44.24
3.71	44.24
3.98	44.24
4.24	44.24
4.51	44.24
4.77	44.24
5.04	44.24
5.31	44.24
5.57	44.24
5.84	44.24
6.10	44.24
6.37	44.24
6.63	44.24
6.90	44.24
7.16	44.24
7.43	44.24
7.69	44.24
7.96	44.24
8.22	44.24
8.49	44.24
8.75	44.24
9.02	44.24
9.28	44.24
9.55	44.24
9.81	44.24
10.08	44.24
10.35	44.24
10.61	44.24
10.88	44.24
11.14	44.24
11.41	44.24
11.67	44.24
11.94	44.24
12.20	44.24
12.47	44.24
12.70	44.27
12.71	44.63
12.76	45.04
12.83	45.45
12.94	45.86
13.08	46.25
13.24	46.64
13.43	47.01
13.65	47.36
13.90	47.70
14.17	48.02
14.46	48.31
14.78	48.59
15.11	48.84
15.47	49.06
15.84	49.26
16.22	49.43
16.61	49.57
17.01	49.68
17.42	49.76
17.84	49.81
18.24	49.82
18.66	49.82
19.08	49.82
19.50	49.82
19.91	49.82
20.33	49.82
20.75	49.82
21.17	49.82
21.58	49.82
22.00	49.82
22.42	49.82
22.84	49.82
23.26	49.82
23.67	49.82
24.09	49.82
24.51	49.82
24.93	49.83
25.34	49.83
25.66	49.84
26.07	49.90
26.47	50.03
26.84	50.22
27.19	50.46
27.49	50.75
27.74	51.07
27.95	51.44
28.09	51.83
28.20	52.23
28.31	52.64
28.42	53.04
28.54	53.44
28.66	53.84
28.79	54.24
28.93	54.63
29.07	55.02
29.21	55.42
29.36	55.81
29.54	56.28
29.64	56.69
29.68	57.10
29.66	57.52
29.57	57.93
29.43	58.32
29.23	58.68
28.97	59.01
28.67	59.30
28.50	59.44
28.17	59.68
27.83	59.93
27.49	60.17
27.15	60.42
26.81	60.66
26.48	60.91
26.14	61.15
25.80	61.40
25.46	61.65
25.12	61.89
24.79	62.14
24.45	62.38
24.11	62.63
23.77	62.87
23.43	63.12
23.10	63.36
22.76	63.61
22.56	63.76
22.24	64.03
21.95	64.33
21.68	64.65
21.43	64.98
21.21	65.34
21.01	65.71
20.85	66.09
20.71	66.48
20.60	66.89
20.52	67.30
20.48	67.71
20.46	68.13
20.48	68.55
20.52	68.96
20.60	69.37
20.71	69.77
20.85	70.17
21.02	70.55
21.21	70.92
21.43	71.27
21.68	71.61
21.95	71.93
22.25	72.22
22.57	72.49
22.90	72.74
23.26	72.96
23.62	73.16
24.01	73.32
24.40	73.46
24.81	73.57
25.22	73.65
25.63	73.70
26.05	73.71
26.47	73.70
26.88	73.65
27.29	73.57
27.69	73.46
28.09	73.33
28.47	73.16
28.84	72.96
29.19	72.75
29.52	72.51
29.86	72.26
30.20	72.02
30.54	71.77
30.88	71.53
31.21	71.28
31.55	71.03
31.89	70.79
32.23	70.54
32.57	70.30
32.90	70.05
33.24	69.81
33.58	69.56
33.92	69.32
34.26	69.07
34.59	68.82
34.93	68.58
35.19	68.39
35.55	68.19
35.94	68.04
36.35	67.95
36.77	67.92
37.18	67.96
37.59	68.05
37.97	68.21
38.33	68.42
38.66	68.68
38.99	68.94
39.31	69.20
39.64	69.46
39.98	69.71
40.31	69.96
40.65	70.20
41.00	70.44
41.34	70.67
41.69	70.90
42.10	71.16
42.45	71.43
42.74	71.73
42.99	72.07
43.18	72.44
43.31	72.83
43.38	73.24
43.39	73.66
43.34	74.07
43.26	74.38
43.16	74.68
43.03	75.08
42.90	75.48
42.77	75.87
42.64	76.27
42.52	76.67
42.39	77.06
42.26	77.46
42.13	77.86
42.00	78.26
41.87	78.65
41.74	79.05
41.61	79.45
41.48	79.85
41.35	80.24
41.22	80.64
41.10	81.04
41.02	81.28
40.91	81.68
40.84	82.09
40.79	82.51
40.78	82.92
40.80	83.34
40.85	83.75
40.93	84.16
41.04	84.57
41.18	84.96
41.35	85.34
41.55	85.71
41.77	86.06
42.02	86.40
42.30	86.71
42.59	87.01
42.91	87.28
43.25	87.52
43.60	87.74
43.97	87.93
44.36	88.10
44.75	88.24
45.16	88.34
45.57	88.42
45.98	88.46
46.40	88.47
46.82	88.46
47.23	88.41
47.64	88.33
48.04	88.22
48.44	88.08
48.82	87.91
49.19	87.71
49.54	87.49
49.87	87.24
50.19	86.96
50.48	86.67
50.75	86.35
51.00	86.01
51.22	85.66
51.41	85.29
51.58	84.90
51.71	84.52
51.84	84.12
51.97	83.73
52.10	83.33
52.23	82.93
52.36	82.53
52.49	82.14
52.62	81.74
52.75	81.34
52.88	80.95
53.01	80.55
53.13	80.15
53.26	79.75
53.39	79.36
53.52	78.96
53.65	78.56
53.78	78.16
53.90	77.80
54.03	77.48
54.24	77.11
54.50	76.79
54.81	76.51
55.16	76.27
55.53	76.09
55.93	75.97
56.34	75.91
56.76	75.91
57.18	75.94
57.60	75.96
58.01	75.97
58.43	75.98
58.85	75.99
59.27	75.98
59.68	75.98
60.10	75.96
60.52	75.95
60.94	75.92
61.44	75.91
61.86	75.96
62.26	76.07
62.64	76.24
62.99	76.47
63.30	76.74
63.57	77.06
63.79	77.42
63.96	77.80
64.02	78.00
64.15	78.40
64.28	78.80
64.41	79.19
64.54	79.59
64.67	79.99
64.80	80.39
64.93	80.78
65.06	81.18
65.19	81.58
65.32	81.97
65.44	82.37
65.57	82.77
65.70	83.17
65.83	83.56
65.96	83.96
66.09	84.36
66.20	84.69
66.31	84.99
66.48	85.37
66.68	85.74
66.91	86.09
67.16	86.42
67.43	86.73
67.73	87.03
68.05	87.30
68.39	87.54
68.75	87.76
69.12	87.95
69.50	88.11
69.90	88.24
70.30	88.35
70.71	88.42
71.13	88.46
71.55	88.47
71.96	88.45
72.38	88.40
72.79	88.32
73.19	88.21
73.58	88.07
73.96	87.89
74.33	87.70
74.68	87.47
75.02	87.22
75.33	86.94
75.62	86.64
75.89	86.32
76.13	85.99
76.35	85.63
76.54	85.26
76.71	84.87
76.84	84.48
76.94	84.07
77.02	83.66
77.06	83.25
77.07	82.83
77.05	82.41
77.00	82.00
76.92	81.59
76.81	81.20
76.68	80.80
76.56	80.40
76.43	80.01
76.30	79.61
76.17	79.21
76.04	78.81
75.91	78.42
75.78	78.02
75.65	77.62
75.52	77.23
75.39	76.83
75.26	76.43
75.14	76.03
75.01	75.64
74.88	75.24
74.75	74.84
74.62	74.44
74.53	74.14
74.47	73.73
74.47	73.31
74.53	72.90
74.65	72.50
74.83	72.12
75.07	71.78
75.35	71.47
75.68	71.21
76.03	70.99
76.38	70.76
76.73	70.53
77.07	70.29
77.41	70.05
77.75	69.80
78.09	69.55
78.42	69.30
78.75	69.04
79.07	68.78
79.47	68.46
79.82	68.24
80.20	68.07
80.61	67.97
81.02	67.92
81.44	67.94
81.85	68.02
82.24	68.16
82.61	68.36
82.79	68.48
83.12	68.72
83.46	68.97
83.80	69.21
84.14	69.46
84.48	69.70
84.81	69.95
85.15	70.19
85.49	70.44
85.83	70.69
86.17	70.93
86.50	71.18
86.84	71.42
87.18	71.67
87.52	71.91
87.86	72.16
88.19	72.40
88.53	72.65
88.74	72.79
89.09	73.01
89.47	73.20
89.85	73.36
90.25	73.49
90.65	73.59
91.07	73.66
91.48	73.70
91.90	73.71
92.32	73.69
92.73	73.63
93.14	73.55
93.54	73.44
93.93	73.29
94.31	73.12
94.68	72.92
95.03	72.69
95.36	72.43
95.67	72.16
95.96	71.86
96.23	71.54
96.47	71.20
96.69	70.84
96.88	70.47
97.04	70.08
97.17	69.69
97.27	69.28
97.34	68.87
97.38	68.45
97.39	68.04
97.37	67.62
97.32	67.20
97.23	66.80
97.12	66.39
96.97	66.00
96.80	65.62
96.60	65.26
96.37	64.91
96.12	64.57
95.84	64.26
95.54	63.97
95.23	63.71
94.90	63.46
94.56	63.21
94.22	62.97
93.88	62.72
93.55	62.48
93.21	62.23
92.87	61.99
92.53	61.74
92.19	61.50
91.86	61.25
91.52	61.01
91.18	60.76
90.84	60.51
90.50	60.27
90.17	60.02
89.83	59.78
89.49	59.53
89.23	59.34
88.93	59.06
88.67	58.74
88.45	58.38
88.30	57.99
88.21	57.58
88.17	57.17
88.20	56.75
88.29	56.34
88.44	55.95
88.59	55.56
88.73	55.17
88.88	54.78
89.01	54.38
89.14	53.99
89.27	53.59
89.39	53.19
89.50	52.79
89.61	52.38
89.74	51.92
89.88	51.50
90.07	51.13
90.32	50.79
90.62	50.50
90.95	50.25
91.32	50.06
91.72	49.92
92.13	49.84
92.44	49.82
92.76	49.82
93.17	49.82
93.59	49.82
94.01	49.82
94.43	49.82
94.85	49.82
95.26	49.83
95.68	49.83
96.10	49.83
96.52	49.83
96.93	49.83
97.35	49.83
97.77	49.83
98.19	49.83
98.61	49.83
99.02	49.83
99.44	49.83
99.69	49.82
100.11	49.80
100.52	49.74
100.93	49.65
101.33	49.54
101.72	49.39
102.10	49.22
102.47	49.01
102.81	48.78
103.15	48.53
103.46	48.25
103.74	47.95
104.01	47.62
104.25	47.28
104.46	46.92
104.65	46.55
104.81	46.16
104.94	45.77
105.04	45.36
105.11	44.95
105.15	44.53
105.15	44.12
105.13	43.70
105.07	43.29
104.99	42.88
104.87	42.48
104.72	42.09
104.55	41.71
104.35	41.34
104.12	40.99
103.86	40.66
103.58	40.35
103.28	40.06
102.96	39.80
102.62	39.56
102.26	39.34
101.89	39.15
101.50	38.99
101.10	38.86
100.70	38.76
100.29	38.70
99.87	38.66
99.47	38.65
99.05	38.65
98.63	38.65
98.21	38.65
97.79	38.65
97.38	38.65
96.96	38.65
96.54	38.65
96.12	38.65
95.71	38.65
95.29	38.65
94.87	38.65
94.45	38.65
94.03	38.65
93.62	38.65
93.20	38.65
92.78	38.65
92.40	38.65
92.05	38.62
91.64	38.53
91.25	38.38
90.89	38.18
90.56	37.92
90.27	37.62
90.03	37.27
89.85	36.90
89.72	36.50
89.62	36.10
89.51	35.70
89.39	35.29
89.27	34.89
89.15	34.50
89.01	34.10
88.88	33.70
88.74	33.31
88.59	32.92
88.44	32.53
88.27	32.05
88.19	31.64
88.17	31.23
88.22	30.81
88.33	30.41
88.49	30.02
88.71	29.67
88.98	29.35
89.30	29.08
89.47	28.95
89.81	28.71
90.14	28.46
90.48	28.21
90.82	27.97
91.16	27.72
91.50	27.48
91.83	27.23
92.17	26.99
92.51	26.74
92.85	26.50
93.19	26.25
93.52	26.00
93.86	25.76
94.20	25.51
94.54	25.27
94.88	25.02
95.15	24.82
95.41	24.62
95.72	24.34
96.00	24.04
96.27	23.71
96.51	23.37
96.72	23.01
96.90	22.64
97.06	22.25
97.19	21.85
97.28	21.44
97.35	21.03
97.39	20.62
97.39	20.20
97.36	19.78
97.31	19.37
97.22	18.96
97.10	18.56
96.95	18.17
96.77	17.79
96.57	17.43
96.34	17.08
96.08	16.75
95.80	16.44
95.50	16.15
95.17	15.89
94.83	15.65
94.47	15.44
94.10	15.25
93.71	15.10
93.31	14.97
92.91	14.87
92.49	14.80
92.08	14.77
91.66	14.76
91.24	14.79
90.83	14.85
90.42	14.94
90.02	15.05
89.63	15.20
89.25	15.38
88.89	15.58
88.55	15.80
88.21	16.05
87.87	16.30
87.54	16.54
87.20	16.79
86.86	17.03
86.52	17.28
86.18	17.52
85.85	17.77
85.51	18.01
85.17	18.26
84.83	18.51
84.49	18.75
84.16	19.00
83.82	19.24
83.48	19.49
83.14	19.73
82.80	19.98
82.54	20.16
82.17	20.34
81.77	20.47
81.36	20.54
80.94	20.55
80.53	20.49
80.13	20.37
79.75	20.20
79.40	19.97
79.08	19.70
78.75	19.44
78.43	19.18
78.09	18.92
77.76	18.67
77.42	18.43
77.08	18.19
76.74	17.95
76.39	17.72
76.04	17.49
75.61	17.21
75.30	16.95
75.02	16.63
74.80	16.28
74.63	15.90
74.51	15.50
74.46	15.08
74.48	14.67
74.55	14.26
74.61	14.05
74.74	13.65
74.87	13.26
75.00	12.86
75.12	12.46
75.25	12.06
75.38	11.67
75.51	11.27
75.64	10.87
75.77	10.47
75.90	10.08
76.03	9.68
76.16	9.28
76.29	8.89
76.42	8.49
76.54	8.09
76.67	7.69
76.80	7.30
76.88	7.06
76.97	6.65
77.03	6.24
77.07	5.82
77.07	5.40
77.04	4.99
76.98	4.57
76.89	4.17
76.77	3.77
76.62	3.38
76.44	3.00
76.23	2.64
76.00	2.29
75.74	1.96
75.46	1.66
75.15	1.37
74.83	1.11
74.48	0.87
74.12	0.66
73.75	0.48
73.36	0.32
72.96	0.20
72.56	0.10
72.14	0.04
71.73	0.00
71.31	0.00
70.89	0.03
70.48	0.09
70.07	0.18
69.67	0.30
69.28	0.45
68.90	0.63
68.54	0.84
68.20	1.07
67.87	1.33
67.56	1.61
67.27	1.91
67.01	2.24
66.77	2.58
66.56	2.94
66.38	3.32
66.22	3.70
66.09	4.09
65.96	4.49
65.84	4.88
65.71	5.28
65.58	5.68
65.45	6.08
65.32	6.47
65.19	6.87
65.06	7.27
64.93	7.66
64.80	8.06
64.67	8.46
64.54	8.86
64.42	9.25
64.29	9.65
64.16	10.05
64.03	10.45
63.93	10.75
63.75	11.13
63.53	11.48
63.25	11.79
62.93	12.05
62.57	12.27
62.18	12.43
61.78	12.53
61.36	12.57
60.95	12.55
60.53	12.53
60.11	12.51
59.69	12.50
59.28	12.49
58.86	12.49
58.44	12.49
58.02	12.50
57.61	12.51
57.19	12.53
56.71	12.56
56.27	12.55
55.85	12.48
55.46	12.35
55.09	12.16
