-54.356	0
-54.35097491	0.697360475
-54.33743862	1.394605068
-54.31539311	2.091633298
-54.28412491	2.788308852
-54.2435364	3.484503634
-54.19445359	4.180150137
-54.13688354	4.875148109
-54.06940666	5.569254124
-53.99336048	6.262471499
-53.90885884	6.954709614
-53.81530567	7.645782995
-53.71241057	8.335527487
-53.60110467	9.023963486
-53.481404	9.710991775
-53.352018	10.39626183
-53.21407544	11.07985916
-53.06779945	11.76172225
-52.91271359	12.44163633
-52.74834201	13.11936573
-52.57571103	13.79503698
-52.39484552	14.46855271
-52.20459089	15.13947636
-52.00586485	15.80793845
-51.79899467	16.4739253
-51.58362318	17.13721269
-51.35910123	17.79745912
-51.12653794	18.45491437
-50.88596684	19.10948368
-50.63637351	19.76066584
-50.37846728	20.40859958
-50.11267195	21.05333708
-49.83874665	21.69466407
-49.55588571	22.33210072
-49.26526642	22.96603567
-48.96693067	23.59637758
-48.66000574	24.2225819
-48.34500005	24.84475982
-48.02242401	25.46304629
-47.69214757	26.07725577
-47.3532297	26.68673982
-47.00689909	27.29203995
-46.65320568	27.89306892
-46.29141725	28.48925994
-45.92185352	29.08066234
-45.54509928	29.6675095
-45.16112751	30.2496624
-44.76888702	30.82627657
-44.36963926	31.39805836
-43.96344178	31.96492536
-43.54969911	32.52630894
-43.12855893	33.08216443
-42.70066613	33.63283765
-42.26608237	34.17824925
-41.82368801	34.71734487
-41.37474418	35.25099522
-40.91931983	35.77912684
-40.45694994	36.30118873
-39.98763101	36.81701269
-39.51205187	37.32706921
-39.03028103	37.83128477
-38.54137159	38.32858128
-38.04635374	38.81979476
-37.54537686	39.30493009
-37.0380978	39.78347223
-36.52438652	40.25510302
-36.00495796	40.72042774
-35.47988698	41.17937934
-34.94839398	41.63087789
-34.41129583	42.0756914
-33.86880828	42.51391644
-33.32069923	42.94509072
-32.76674015	43.36872323
-32.20765289	43.78556197
-31.64351802	44.19554684
-31.07371538	44.59761685
-30.4988702	44.99244167
-29.91924874	45.38022087
-29.33471718	45.76056007
-28.74497958	46.13277645
-28.15074428	46.49776618
-27.55209693	46.85547665
-26.94856663	47.20488499
-26.34061222	47.54653569
-25.72853319	47.8807405
-25.11227949	48.20718617
-24.49152129	48.52498337
-23.8669322	48.83517938
-23.23860223	49.13772951
-22.60619746	49.43166651
-21.97003871	49.71738667
-21.33044034	49.99532077
-20.68741995	50.26524782
-20.04064935	50.52606184
-19.39074559	50.7789615
-18.73780234	51.02391037
-18.08160845	51.26001243
-17.42237784	51.48749685
-16.76042034	51.70691791
-16.09580396	51.91815572
-15.42823904	52.1198823
-14.75826398	52.31344523
-14.08597534	52.49881664
-13.411269	52.67518521
-12.73428513	52.84259854
-12.05530912	53.00173631
-11.37443882	53.15257555
-10.6914677	53.29359775
-10.00682664	53.4262623
-9.320616589	53.55056073
-8.632823298	53.66577757
-7.943548011	53.77176911
-7.253031423	53.86933968
-6.561373046	53.9584752
-5.868515082	54.03774735
-5.174731642	54.10844318
-4.480136468	54.17066582
-3.784786978	54.22380444
-3.088781281	54.26751903
-2.392295141	54.30273522
-1.695428931	54.32944792
-0.998255609	54.34633265
-0.300927173	54.35448937
0.396449188	54.35413426
1.093763369	54.34476733
1.790884165	54.32585225
2.487720667	54.29842994
3.184172451	54.26250435
3.880054953	54.21686594
4.575302401	54.16241773
5.269833576	54.09948774
5.96350514	54.02769057
6.656116723	53.94629838
7.347681571	53.85645882
8.038100019	53.75818483
8.727095909	53.65039032
9.41465317	53.53377645
10.10073574	53.40877932
10.78518667	53.2751292
11.4677011	53.13191652
12.14841481	52.98038452
12.82722969	52.82055504
13.50379856	52.65147127
14.17811848	52.47363255
14.8502172	52.28757676
15.51994361	52.09314837
16.18685442	51.8892706
16.85122504	51.6772687
17.51295975	51.45717326
18.17166111	51.22815991
18.82730332	50.99053109
19.47999576	50.74491775
20.12961216	50.49127448
20.77553876	50.22837643
21.41820622	49.95761505
22.05752194	49.67902938
22.69305898	49.39192803
23.32473382	49.09642626
23.95275411	48.79323696
24.57702936	48.48240382
25.19676781	48.16262103
25.81254712	47.83528464
26.42428592	47.50045638
27.03154811	47.1575757
27.63415926	46.80658503
28.2324406	46.44826589
28.82630591	46.08266991
29.41490496	45.70865471
29.99882805	45.32738422
30.57805449	44.93901477
31.15215866	44.54311195
31.72084428	44.13946412
32.2845598	43.72890604
32.84322395	43.31149685
33.39595052	42.88625686
33.94330635	42.45412831
34.4853473	42.01535102
35.02167689	41.56960962
35.55184887	41.1165612
36.07645054	40.65707652
36.59540631	40.19122179
37.10781581	39.71817654
37.61418835	39.2386763
38.11467069	38.7530312
38.60891289	38.26103554
39.09629381	37.76224165
39.57754921	37.25753745
40.05260974	36.74699569
40.52058176	36.22994911
40.98188562	35.70694573
41.43677151	35.17835098
41.88495195	34.64405731
42.32560965	34.10354215
42.75963604	33.55769035
43.1869686	33.00658058
43.60674008	32.44969042
44.01925349	31.88740343
44.42487296	31.3201237
44.82338766	30.7478284
45.2137669	30.16995277
45.5970626	29.58735725
45.97321955	29.00012581
46.34141498	28.4078702
46.7018098	27.81083606
47.05489036	27.20944813
47.40053469	26.60375315
47.73748589	25.99317928
48.0669585	25.37854037
48.38890506	24.759925
48.70256371	24.13706646
49.00793226	23.51010198
49.30562531	22.8794578
49.59559994	22.24522478
